No,SMILES,Skeletons,FunctionalGroups1,FunctionalGroups2,LUMOs,Chemical_Hardness
326,COC(=O)OC(C)c1cccs1,*C(*)C,*OC(=O)OC,*c1cccs1,-0.00321,0.14349
327,C=CCOC(=O)OCC,*COC(=O)OC*,*C=C,*C,-0.00321,0.16152
328,COC(=O)OC(=O)OC,*COC(*)=O,*OC(=O)OC,*,-0.00321,0.18924
329,C=CCC(=C)Br,*C(*)=C,*CC=C,*Br,-0.00322,0.15374
330,COC(=O)OCc1ccccc1,*COC(*)=O,*OC,*c1ccccc1,-0.00322,0.15421
331,C(C)Cl,*C(*)C,*,*Cl,-0.00322,0.17751
332,C=C(F)C(F)(F)F,*C(*)=C,*F,*C(F)(F)F,-0.00322,0.18344
333,COC(=O)CC=C,*COC(*)=O,*CC=C,*,-0.00323,0.16139
334,C=C(CCC)OCOC,*C(*)=C,*OCOC,*CCC,-0.00324,0.1442
335,COC(F)(c1ccccc1)OC,*C(*)(OC)OC,*F,*c1ccccc1,-0.00324,0.15543
336,COCOC(C)F,*C(*)C,*OCOC,*F,-0.00324,0.17876
337,C=CCC=COC(C)=O,*C=C*,*CC=C,*OC(C)=O,-0.00326,0.15023
338,C=CCC(=O)OCC,*COC(*)=O,*CC=C,*C,-0.00326,0.16071
339,C(C(=O)OC)(OC)OC,*C(*)(OC)OC,*,*C(=O)OC,-0.00326,0.16852
340,CCCC(C)c1ccccc1,*C(*)C,*c1ccccc1,*CCC,-0.00327,0.14621
341,C(CCC)(OC)OC,*C(*)(OC)OC,*,*CCC,-0.00329,0.16375
342,CC#Cc1ccccc1,*C#C*,*C,*c1ccccc1,-0.00331,0.13872
343,COCOC(Br)(OC)OC,*C(*)(OC)OC,*OCOC,*Br,-0.00331,0.16381
344,CC(=O)OCOC,*COC(*)=O,*C,*OC,-0.00331,0.17259
345,CCCCOC(=O)OC(=O)OC,*COC(*)=O,*OC(=O)OC,*CCC,-0.00332,0.18404
346,C#CCOC(=O)OC,*COC(*)=O,*OC,*C#C,-0.00333,0.17185
347,COC=COCOC,*C=C*,*OC,*OCOC,-0.00334,0.13389
348,C#CCCCl,*CC*,*Cl,*C#C,-0.00335,0.17134
349,COCOC(=O)OC,*COC(*)=O,*OC,*OC,-0.00335,0.18087
350,CCCC(C)C(=O)OC,*C(*)C,*C(=O)OC,*CCC,-0.00336,0.17328
351,COCOC(c1ccccc1)(OC)OC,*C(*)(OC)OC,*OCOC,*c1ccccc1,-0.00338,0.15349
352,C(OC(C)=O)(OC)OC,*C(*)(OC)OC,*,*OC(C)=O,-0.00338,0.17726
353,CCCC#CBr,*C#C*,*Br,*CCC,-0.00339,0.15427
354,C=CCCCC(=O)OC,*CC*,*CC=C,*C(=O)OC,-0.00339,0.15753
355,C=CCOC(=O)OCOCOC,*COC(=O)OC*,*C=C,*OCOC,-0.00339,0.16253
356,C=C(Cl)OC(=O)OC,*C(*)=C,*OC(=O)OC,*Cl,-0.0034,0.16217
357,C#CCCOC(=O)OC,*CC*,*OC(=O)OC,*C#C,-0.0034,0.1658
358,CCCC(CCC)(OC)OC,*C(*)(OC)OC,*CCC,*CCC,-0.0034,0.1663
359,CCCCOC(=O)OCC(=O)OC,*COC(=O)OC*,*C(=O)OC,*CCC,-0.0034,0.1802
360,COC=COC(C)=O,*C=C*,*OC(C)=O,*OC,-0.00341,0.14037
361,C=CCCOC(=O)CCC,*COC(*)=O,*CCC,*CC=C,-0.00341,0.16006
362,CCCC(c1cccs1)(OC)OC,*C(*)(OC)OC,*c1cccs1,*CCC,-0.00342,0.14302
363,C=CCC(C(=O)OC)(OC)OC,*C(*)(OC)OC,*CC=C,*C(=O)OC,-0.00342,0.15714
364,COC(C)c1ccccc1,*C(*)C,*OC,*c1ccccc1,-0.00343,0.14957
365,COC1CS(=O)OCC1F,*C1COS(=O)CC1*,*OC,*F,-0.00343,0.16311
366,C=C(C)C(F)(F)F,*C(*)=C,*C,*C(F)(F)F,-0.00343,0.17406
367,COCOC(OC(=O)OC)(OC)OC,*C(*)(OC)OC,*OCOC,*OC(=O)OC,-0.00343,0.17646
368,COC(c1cccs1)(OC)OC,*C(*)(OC)OC,*OC,*c1cccs1,-0.00346,0.14338
369,COC=Cc1cccs1,*C=C*,*OC,*c1cccs1,-0.00349,0.1245
370,CC=CBr,*C=C*,*C,*Br,-0.00349,0.14985
371,COC(=O)OC=CF,*C=C*,*OC(=O)OC,*F,-0.0035,0.15708
372,C=CCCC(F)(F)F,*CC*,*C=C,*C(F)(F)F,-0.0035,0.16549
373,COCOC(=O)OCOC,*COC(*)=O,*OCOC,*OC,-0.0035,0.1739
374,COC(=O)OC(F)(OC)OC,*C(*)(OC)OC,*OC(=O)OC,*F,-0.00351,0.18602
375,C=C(OC)c1ccccc1,*C(*)=C,*OC,*c1ccccc1,-0.00354,0.13677
376,C#CC(C)c1ccccc1,*C(*)C,*c1ccccc1,*C#C,-0.00354,0.14903
377,C=CCOC(=O)CCC,*COC(*)=O,*CCC,*C=C,-0.00354,0.16509
378,CCCC(C)Cl,*C(*)C,*Cl,*CCC,-0.00355,0.17461
379,C=C(F)OC(=O)OC,*C(*)=C,*OC(=O)OC,*F,-0.00356,0.16556
380,CCCCCC(=O)OC,*CC*,*C(=O)OC,*CCC,-0.00356,0.17544
381,CC(C(=O)OC)(OC)OC,*C(*)(OC)OC,*C,*C(=O)OC,-0.00357,0.16755
382,COC(=O)C(OC(=O)OC)(OC)OC,*C(*)(OC)OC,*OC(=O)OC,*C(=O)OC,-0.00357,0.17132
383,C=C(OCOC)OC(C)=O,*C(*)=C,*OC(C)=O,*OCOC,-0.00358,0.14903
384,C=CCC(C)C(=O)OC,*C(*)C,*CC=C,*C(=O)OC,-0.00359,0.15881
385,COCOC(OCOC)(OC)OC,*C(*)(OC)OC,*OCOC,*OCOC,-0.00359,0.17004
386,C=C(Br)OC(=O)OC,*C(*)=C,*OC(=O)OC,*Br,-0.0036,0.15842
387,C=CC(OC(C)=O)(OC)OC,*C(*)(OC)OC,*C=C,*OC(C)=O,-0.0036,0.16645
388,CCOC(=O)OCC(=O)OC,*COC(=O)OC*,*C,*C(=O)OC,-0.00361,0.18033
389,CC(=O)OCCc1cccs1,*CC*,*OC(C)=O,*c1cccs1,-0.00362,0.14242
390,C=C(Br)CCC,*C(*)=C,*Br,*CCC,-0.00362,0.15217
391,CCCCOC(=O)OCOC,*COC(*)=O,*OCOC,*CCC,-0.00362,0.1797
392,CC(=O)OCCF,*CC*,*OC(C)=O,*F,-0.00362,0.18043
393,COC(C(F)(F)F)(OC)OC,*C(*)(OC)OC,*OC,*C(F)(F)F,-0.00362,0.18286
394,COC(=O)OC(c1cccs1)(OC)OC,*C(*)(OC)OC,*OC(=O)OC,*c1cccs1,-0.00363,0.14613
395,CC(C)Cl,*C(*)C,*C,*Cl,-0.00363,0.17606
396,COC(=O)C(C)c1cccs1,*C(*)C,*C(=O)OC,*c1cccs1,-0.00364,0.14267
397,C=CCC(=O)OCc1cccs1,*COC(*)=O,*CC=C,*c1cccs1,-0.00365,0.14613
398,COC(=O)OC(C)c1ccccc1,*C(*)C,*OC(=O)OC,*c1ccccc1,-0.00365,0.15094
399,CCCC(c1ccccc1)(OC)OC,*C(*)(OC)OC,*c1ccccc1,*CCC,-0.00366,0.14967
400,CC(C)OC(C)=O,*C(*)C,*C,*OC(C)=O,-0.00366,0.17419
401,C=CCC#COCOC,*C#C*,*CC=C,*OCOC,-0.00367,0.14614
402,COC(c1ccccc1)(OC)OC,*C(*)(OC)OC,*OC,*c1ccccc1,-0.00367,0.15291
403,C(=O)OCC(F)(F)F,*COC(*)=O,*,*C(F)(F)F,-0.00368,0.19569
404,COCCBr,*CC*,*OC,*Br,-0.0037,0.16735
405,C=CCCCCl,*CC*,*CC=C,*Cl,-0.00371,0.16087
406,COCOC=CCl,*C=C*,*OCOC,*Cl,-0.00373,0.14523
407,CC(C)C(=O)OC,*C(*)C,*C,*C(=O)OC,-0.00373,0.1735
408,C(=O)OCc1cccs1,*COC(*)=O,*,*c1cccs1,-0.00375,0.14876
409,COC(=O)OC(c1ccccc1)(OC)OC,*C(*)(OC)OC,*OC(=O)OC,*c1ccccc1,-0.00375,0.15256
410,COC(c1ccccc1)(c1ccccc1)OC,*C(*)(OC)OC,*c1ccccc1,*c1ccccc1,-0.00377,0.1445
411,COCOC(=O)OC(=O)OC,*COC(*)=O,*OC(=O)OC,*OC,-0.00377,0.18293
412,COCOC=COC(C)=O,*C=C*,*OC(C)=O,*OCOC,-0.00378,0.14133
413,COCOCCc1ccccc1,*CC*,*OCOC,*c1ccccc1,-0.00378,0.14785
414,C=CCCOC(=O)OCOC,*COC(*)=O,*OCOC,*CC=C,-0.0038,0.16394
415,CC(F)Cl,*C(*)C,*F,*Cl,-0.0038,0.1855
416,C=C(CCC)OC(=O)OC,*C(*)=C,*OC(=O)OC,*CCC,-0.00381,0.15583
417,COC(=O)OC#COC(=O)OC,*C#C*,*OC(=O)OC,*OC(=O)OC,-0.00381,0.16278
418,CCCCOC(=O)OC(C)=O,*COC(*)=O,*OC(C)=O,*CCC,-0.00381,0.18299
419,C#CC=COC,*C=C*,*OC,*C#C,-0.00382,0.13752
420,C#CCOC(=O)OCCCC,*COC(=O)OC*,*CCC,*C#C,-0.00385,0.17082
421,C#CCCC(F)(F)F,*CC*,*C(F)(F)F,*C#C,-0.00385,0.17191
422,CC#COCOC,*C#C*,*C,*OCOC,-0.00386,0.14477
423,COC(OC(C)=O)(c1cccs1)OC,*C(*)(OC)OC,*OC(C)=O,*c1cccs1,-0.00386,0.14533
424,C=CCC(C)C(F)(F)F,*C(*)C,*CC=C,*C(F)(F)F,-0.00386,0.16435
425,C#CCCOC(C)=O,*CC*,*OC(C)=O,*C#C,-0.00386,0.16529
426,C=CCOC(=O)OCC(=O)OC,*COC(=O)OC*,*C=C,*C(=O)OC,-0.00387,0.16714
427,FCCc1cccs1,*CC*,*F,*c1cccs1,-0.00388,0.14179
428,C#CCOC(=O)OCOCOC,*COC(=O)OC*,*OCOC,*C#C,-0.00388,0.1721
429,CCCC=CBr,*C=C*,*Br,*CCC,-0.00389,0.14906
430,C=CCCOC(=O)OCc1ccccc1,*COC(=O)OC*,*CC=C,*c1ccccc1,-0.00389,0.15097
431,C=CCC(C)Br,*C(*)C,*CC=C,*Br,-0.00389,0.16136
432,C#CCOC(=O)OCC,*COC(=O)OC*,*C,*C#C,-0.00389,0.17101
433,C=C(OC(C)=O)OC(=O)OC,*C(*)=C,*OC(C)=O,*OC(=O)OC,-0.0039,0.15467
434,C#CCOC(=O)C,*COC(*)=O,*C,*C#C,-0.0039,0.16954
435,C#CC(C)Cl,*C(*)C,*Cl,*C#C,-0.0039,0.17205
436,C=CC#COC,*C#C*,*C=C,*OC,-0.00391,0.13627
437,COC(=O)OC(OC(C)=O)(OC)OC,*C(*)(OC)OC,*OC(C)=O,*OC(=O)OC,-0.00391,0.17619
438,COC(F)(Cl)OC,*C(*)(OC)OC,*F,*Cl,-0.00391,0.18717
439,C=CC(Cl)(OC)OC,*C(*)(OC)OC,*C=C,*Cl,-0.00392,0.16639
440,CC(=O)OCOC(=O)OC,*COC(*)=O,*C,*OC(=O)OC,-0.00392,0.18306
441,C=CCC#COC(=O)OC,*C#C*,*CC=C,*OC(=O)OC,-0.00393,0.15484
442,C=CCCOC(=O)C,*COC(*)=O,*C,*CC=C,-0.00394,0.16
443,CCCCOC(=O)CCC,*COC(*)=O,*CCC,*CCC,-0.00394,0.1732
444,CCCCOC(=O)OCc1cccs1,*COC(=O)OC*,*c1cccs1,*CCC,-0.00395,0.1467
445,C=CCC(OC(C)=O)(OC)OC,*C(*)(OC)OC,*CC=C,*OC(C)=O,-0.00395,0.15687
446,COCOC(C)OC(C)=O,*C(*)C,*OC(C)=O,*OCOC,-0.00395,0.17455
447,CCCCOC(=O)CCC(=O)OCC(=O)OC,*COC(=O)CCC(=O)OC*,*C(=O)OC,*CCC,-0.00395,0.17534
448,CCOC(=O)OC(C)=O,*COC(*)=O,*OC(C)=O,*C,-0.00395,0.18428
449,CC(OC(C)=O)(OC)OC,*C(*)(OC)OC,*C,*OC(C)=O,-0.00397,0.17209
450,C#CN=C=O,*C#C*,*,*N=C=O,-0.00398,0.16418
451,COCOCCF,*CC*,*OCOC,*F,-0.00398,0.17596
452,C=CCC(OCOC)(OC)OC,*C(*)(OC)OC,*CC=C,*OCOC,-0.00399,0.15494
453,C#CC#CBr,*C#C*,*Br,*C#C,-0.00399,0.15556
454,CCCCOC(=O)CCC(=O)OCCCC,*COC(=O)CCC(=O)OC*,*CCC,*CCC,-0.00399,0.17369
455,C=CCOC(=O)CCC(=O)OCC=C,*COC(=O)CCC(=O)OC*,*C=C,*C=C,-0.004,0.16482
456,C#CC(Cl)(OC)OC,*C(*)(OC)OC,*Cl,*C#C,-0.00401,0.17384
457,COC(=O)OC(=O)OCF,*COC(*)=O,*OC(=O)OC,*F,-0.00402,0.19792
458,C=CCC(=O)OCOC(=O)OC,*COC(*)=O,*CC=C,*OC(=O)OC,-0.00403,0.16387
459,COCOCOC(=O)OCOC,*COC(*)=O,*OCOC,*OCOC,-0.00403,0.17595
460,CCCCOC(=O)OCc1ccccc1,*COC(=O)OC*,*c1ccccc1,*CCC,-0.00404,0.15005
461,C=CCCOC(=O)CCC(=O)OCCC=C,*COC(=O)CCC(=O)OC*,*CC=C,*CC=C,-0.00404,0.15359
462,COC=Cc1ccccc1,*C=C*,*OC,*c1ccccc1,-0.00405,0.12989
463,COCOC=CBr,*C=C*,*OCOC,*Br,-0.00406,0.14305
464,BrC=CBr,*C=C*,*Br,*Br,-0.00406,0.15348
465,CCCC#COC,*C#C*,*OC,*CCC,-0.00407,0.14283
466,CCCC(C(=O)OC)(OC)OC,*C(*)(OC)OC,*C(=O)OC,*CCC,-0.00407,0.16523
467,COC(=O)CCC(=O)OCC(=O)OC,*COC(=O)CCC(=O)OC*,*,*C(=O)OC,-0.00407,0.17722
468,COCOC(=O)OCOC(=O)OC,*COC(*)=O,*OCOC,*OC(=O)OC,-0.00407,0.18334
469,CCCC(C)Br,*C(*)C,*Br,*CCC,-0.00408,0.16266
470,C#CC(OC(C)=O)(OC)OC,*C(*)(OC)OC,*OC(C)=O,*C#C,-0.00408,0.16995
471,C#CCOC(=O)OCC=C,*COC(=O)OC*,*C=C,*C#C,-0.00409,0.16283
472,CCCC(=O)OCOC(=O)OC,*COC(*)=O,*CCC,*OC(=O)OC,-0.00409,0.17873
473,COC(=O)OCOC(=O)OC(=O)OC,*COC(*)=O,*OC(=O)OC,*OC(=O)OC,-0.00409,0.19446
474,C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*COC(*)=O,*,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-0.00409,0.19716
475,C=CCCOC(=O)OC(C)=O,*COC(*)=O,*OC(C)=O,*CC=C,-0.0041,0.16248
476,CCCC(C(F)(F)F)(OC)OC,*C(*)(OC)OC,*C(F)(F)F,*CCC,-0.0041,0.17378
477,COC(=O)OC(C)F,*C(*)C,*OC(=O)OC,*F,-0.0041,0.19211
478,C=CCOC(=O)CCC(=O)OCC(=O)OC,*COC(=O)CCC(=O)OC*,*C=C,*C(=O)OC,-0.00411,0.16487
479,COC(=O)CCC(=O)OCC=C,*COC(=O)CCC(=O)OC*,*,*C=C,-0.00412,0.16465
480,COC(=O)CCC(=O)OCCCC,*COC(=O)CCC(=O)OC*,*,*CCC,-0.00412,0.17471
481,CCCC#COC(=O)OC,*C#C*,*OC(=O)OC,*CCC,-0.00413,0.15367
482,COC(=O)CCCC(=O)OCCC=C,*COC(=O)CCCC(=O)OC*,*,*CC=C,-0.00413,0.16037
483,C=CCOC(=O)CCC(=O)OCCCC,*COC(=O)CCC(=O)OC*,*C=C,*CCC,-0.00413,0.16427
484,CCCC(C)OC(C)=O,*C(*)C,*OC(C)=O,*CCC,-0.00413,0.17362
485,CCOC(=O)CCC(=O)OCC(=O)OC,*COC(=O)CCC(=O)OC*,*C,*C(=O)OC,-0.00413,0.17579
486,COC#COCOC,*C#C*,*OC,*OCOC,-0.00414,0.14534
487,COC(=O)OCCc1cccs1,*CC*,*OC(=O)OC,*c1cccs1,-0.00415,0.14135
488,C=CCCOC(=O)OCC(F)(F)F,*COC(=O)OC*,*CC=C,*C(F)(F)F,-0.00416,0.16109
489,CCCCCOC(C)=O,*CC*,*OC(C)=O,*CCC,-0.00416,0.17447
490,CCOC(=O)CCC(=O)OCCCC,*COC(=O)CCC(=O)OC*,*C,*CCC,-0.00417,0.17397
491,COC(Cl)(OC)OC,*C(*)(OC)OC,*OC,*Cl,-0.00417,0.17731
492,C(=O)OCOC(C)=O,*COC(*)=O,*,*OC(C)=O,-0.00417,0.18373
493,COC(=O)CCC(=O)OC,*COC(=O)CCC(=O)OC*,*,*,-0.00418,0.17649
494,C(OC(=O)OC)(OC)OC,*C(*)(OC)OC,*,*OC(=O)OC,-0.00418,0.17792
495,COC#COC(=O)OC,*C#C*,*OC,*OC(=O)OC,-0.00419,0.14568
496,C#CCOC(=O)CC=C,*COC(*)=O,*CC=C,*C#C,-0.0042,0.16244
497,C=CCCOC(=O)OC(=O)OC,*COC(*)=O,*OC(=O)OC,*CC=C,-0.0042,0.16345
498,CCOC(=O)OCc1ccccc1,*COC(=O)OC*,*C,*c1ccccc1,-0.00421,0.15021
499,CCCC(OC(C)=O)(OC)OC,*C(*)(OC)OC,*OC(C)=O,*CCC,-0.00421,0.17137
500,CC(=O)OC(C)F,*C(*)C,*OC(C)=O,*F,-0.00422,0.18285
501,CC(c1cccs1)C(F)(F)F,*C(*)C,*c1cccs1,*C(F)(F)F,-0.00423,0.14747
502,COCOC=CF,*C=C*,*OCOC,*F,-0.00423,0.14762
503,FC(F)(F)CCCl,*CC*,*Cl,*C(F)(F)F,-0.00423,0.18709
504,C=CCC(=C)[Si](C)(C)C,*C(*)=C,*CC=C,*[Si](C)(C)C,-0.00424,0.15331
505,C=CCC1COS(=O)CC1F,*C1COS(=O)CC1*,*F,*CC=C,-0.00424,0.16026
506,COC(C)Br,*C(*)C,*OC,*Br,-0.00425,0.16342
507,C#CCOC(=O)CCC,*COC(*)=O,*CCC,*C#C,-0.00425,0.16883
508,COCOC(C)C(=O)OC,*C(*)C,*OCOC,*C(=O)OC,-0.00425,0.16998
509,CCOC(=O)OCc1cccs1,*COC(=O)OC*,*C,*c1cccs1,-0.00426,0.14677
510,COC(=O)OC=COC(C)=O,*C=C*,*OC(C)=O,*OC(=O)OC,-0.00426,0.14938
511,C=C(C)OC(C)=O,*C(*)=C,*C,*OC(C)=O,-0.00427,0.15673
512,COC(=O)OC(=O)OCc1ccccc1,*COC(*)=O,*OC(=O)OC,*c1ccccc1,-0.00428,0.15539
513,C=CC(C(F)(F)F)(OC)OC,*C(*)(OC)OC,*C=C,*C(F)(F)F,-0.00428,0.17202
514,C=CCC(=O)OCF,*COC(*)=O,*CC=C,*F,-0.00429,0.16467
515,COC(=O)COC(=O)CCC(=O)OCC(=O)OC,*COC(=O)CCC(=O)OC*,*C(=O)OC,*C(=O)OC,-0.0043,0.17763
516,C#CC(C(F)(F)F)(OC)OC,*C(*)(OC)OC,*C(F)(F)F,*C#C,-0.0043,0.18042
517,CC(c1ccccc1)c1cccs1,*C(*)C,*c1ccccc1,*c1cccs1,-0.00431,0.13861
518,C=CCCOC(=O)OCc1cccs1,*COC(=O)OC*,*CC=C,*c1cccs1,-0.00432,0.1474
519,COC1OCC2(CO1)COC(OC)OC2,*C1OCC2(CO1)COC(*)OC2,*OC,*OC,-0.00432,0.1693
520,CC(=O)OCCCC,*COC(*)=O,*C,*CCC,-0.00433,0.17504
521,CC(c1ccccc1)c1ccccc1,*C(*)C,*c1ccccc1,*c1ccccc1,-0.00434,0.14244
522,C=CCOC(=O)CC=C,*COC(*)=O,*CC=C,*C=C,-0.00434,0.16124
523,C=CCOC(=O)CCC(=O)OCC,*COC(=O)CCC(=O)OC*,*C=C,*C,-0.00434,0.16428
524,CC(C)Br,*C(*)C,*C,*Br,-0.00435,0.16358
525,C=CC#COCOC,*C#C*,*C=C,*OCOC,-0.00436,0.13727
526,COC(F)(Br)OC,*C(*)(OC)OC,*F,*Br,-0.00436,0.17182
527,COC(=O)CCC(=O)OCC,*COC(=O)CCC(=O)OC*,*,*C,-0.00436,0.1752
528,C=CCCCC(F)(F)F,*CC*,*CC=C,*C(F)(F)F,-0.00438,0.16314
529,CCOC(=O)CCC(=O)OCC,*COC(=O)CCC(=O)OC*,*C,*C,-0.00438,0.17427
530,COC(=O)OC=CCl,*C=C*,*OC(=O)OC,*Cl,-0.0044,0.15322
531,COCOC(c1cccs1)(OC)OC,*C(*)(OC)OC,*OCOC,*c1cccs1,-0.00441,0.14704
532,C=CCOC(=O)CCCC(=O)OCCC=C,*COC(=O)CCCC(=O)OC*,*C=C,*CC=C,-0.00441,0.15906
533,COCOC(C#N)(OC)OC,*C(*)(OC)OC,*OCOC,*C#N,-0.00441,0.18042
534,C=CC(C)Br,*C(*)C,*C=C,*Br,-0.00442,0.15982
535,CCCC1OCC2(CO1)COC(OC)OC2,*C1OCC2(CO1)COC(*)OC2,*OC,*CCC,-0.00442,0.16665
536,CC(=O)OCCCl,*CC*,*OC(C)=O,*Cl,-0.00443,0.1771
537,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C#CCl,*C#C*,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*Cl,-0.00444,0.1861
538,COC(=O)CCc1cccs1,*CC*,*C(=O)OC,*c1cccs1,-0.00445,0.14154
539,CCCC(OCOC)(OC)OC,*C(*)(OC)OC,*OCOC,*CCC,-0.00445,0.16541
540,CC#CC(=O)OC,*C#C*,*C,*C(=O)OC,-0.00445,0.16858
541,C=CCOC(=O)N=C=O,*COC(*)=O,*N=C=O,*C=C,-0.00445,0.17106
542,COC(OC(C)=O)(c1ccccc1)OC,*C(*)(OC)OC,*OC(C)=O,*c1ccccc1,-0.00447,0.15137
543,CC1OCC2(CO1)COC(OC)OC2,*C1OCC2(CO1)COC(*)OC2,*C,*OC,-0.00447,0.16689
544,CC(F)c1ccccc1,*C(*)C,*F,*c1ccccc1,-0.00448,0.15114
545,C=CCC(=O)OCc1ccccc1,*COC(*)=O,*CC=C,*c1ccccc1,-0.00448,0.15322
546,C=CCCOC(=O)N=C=O,*COC(*)=O,*N=C=O,*CC=C,-0.00448,0.16411
547,C=CCC([Si](C)(C)C)(OC)OC,*C(*)(OC)OC,*CC=C,*[Si](C)(C)C,-0.00449,0.1485
548,COCOCCC(=O)OC,*CC*,*OCOC,*C(=O)OC,-0.0045,0.17358
549,O=C(Br)OCF,*COC(*)=O,*Br,*F,-0.0045,0.18233
550,C=CCOC(=O)OCc1ccccc1,*COC(=O)OC*,*C=C,*c1ccccc1,-0.00451,0.15122
551,C=CCCOC(=O)CCCC(=O)OCC,*COC(=O)CCCC(=O)OC*,*C,*CC=C,-0.00451,0.1602
552,COCCC(F)(F)F,*CC*,*OC,*C(F)(F)F,-0.00451,0.17276
553,COCOC(=O)OCCl,*COC(*)=O,*OCOC,*Cl,-0.00451,0.18382
554,COCOC(N=C=O)(OC)OC,*C(*)(OC)OC,*OCOC,*N=C=O,-0.00452,0.17685
555,C=C(OC)OC(=O)OC,*C(*)=C,*OC,*OC(=O)OC,-0.00453,0.14819
556,C=CC(N=C=O)(OC)OC,*C(*)(OC)OC,*C=C,*N=C=O,-0.00453,0.16624
557,COCOC#CCl,*C#C*,*OCOC,*Cl,-0.00454,0.14926
558,COC(=O)C(c1ccccc1)(OC)OC,*C(*)(OC)OC,*C(=O)OC,*c1ccccc1,-0.00454,0.15179
559,COC(=O)OC=CBr,*C=C*,*OC(=O)OC,*Br,-0.00455,0.15049
560,C#CCOC(=O)CCCC(=O)OCCC=C,*COC(=O)CCCC(=O)OC*,*CC=C,*C#C,-0.00455,0.15912
561,COC(=O)OC(C)OC(C)=O,*C(*)C,*OC(C)=O,*OC(=O)OC,-0.00455,0.1813
562,CC(=O)OCF,*COC(*)=O,*C,*F,-0.00455,0.18462
563,CC(=O)OCc1ccccc1,*COC(*)=O,*C,*c1ccccc1,-0.00456,0.15243
564,C=CCOC(=O)CCC(=O)OCOCOC,*COC(=O)CCC(=O)OC*,*C=C,*OCOC,-0.00456,0.16484
565,COC(OC(C)=O)(OC(C)=O)OC,*C(*)(OC)OC,*OC(C)=O,*OC(C)=O,-0.00457,0.1759
566,C=C(OC)C(=O)OC,*C(*)=C,*OC,*C(=O)OC,-0.00458,0.15123
567,CCCC(=O)OCc1ccccc1,*COC(*)=O,*CCC,*c1ccccc1,-0.00458,0.15196
568,CC(Cl)Cl,*C(*)C,*Cl,*Cl,-0.00458,0.18262
569,COC(=O)C(C)c1ccccc1,*C(*)C,*C(=O)OC,*c1ccccc1,-0.00459,0.14953
570,C=CCC(C)OC(C)=O,*C(*)C,*CC=C,*OC(C)=O,-0.00459,0.15772
571,COCOC=CC(=O)OC,*C=C*,*OCOC,*C(=O)OC,-0.00461,0.15429
572,COC(=O)OC(Cl)(OC)OC,*C(*)(OC)OC,*OC(=O)OC,*Cl,-0.00461,0.18163
573,C(=O)OCc1ccccc1,*COC(*)=O,*,*c1ccccc1,-0.00462,0.15581
574,COC(N=C=O)(OC)OC,*C(*)(OC)OC,*OC,*N=C=O,-0.00462,0.17675
575,FCCc1ccccc1,*CC*,*F,*c1ccccc1,-0.00465,0.15197
576,CCCCOC(=O)N=C=O,*COC(*)=O,*N=C=O,*CCC,-0.00466,0.18576
577,C=C(CCC)OC(C)=O,*C(*)=C,*OC(C)=O,*CCC,-0.00467,0.15377
578,C=CCCOC(=O)Br,*COC(*)=O,*Br,*CC=C,-0.00467,0.16408
579,COC(C)C(F)(F)F,*C(*)C,*OC,*C(F)(F)F,-0.00468,0.17576
580,COCOC(C)C(F)(F)F,*C(*)C,*OCOC,*C(F)(F)F,-0.00468,0.18042
581,CCCCCCl,*CC*,*Cl,*CCC,-0.00469,0.17416
582,COCOC(C(F)(F)F)(OC)OC,*C(*)(OC)OC,*OCOC,*C(F)(F)F,-0.00469,0.17551
583,COC(=O)CCC(=O)OCOCOC,*COC(=O)CCC(=O)OC*,*,*OCOC,-0.0047,0.17552
584,CC#COC(C)=O,*C#C*,*C,*OC(C)=O,-0.00471,0.15263
585,C=CCCOC(=O)OCOC(=O)OC,*COC(=O)OC*,*CC=C,*OC(=O)OC,-0.00471,0.16047
586,COC(=O)C(C(F)(F)F)(OC)OC,*C(*)(OC)OC,*C(=O)OC,*C(F)(F)F,-0.00472,0.17678
587,C=CC#COC(=O)OC,*C#C*,*C=C,*OC(=O)OC,-0.00474,0.14402
588,C=CC1CCC(OC)OS1=O,*C1CCC(*)S(=O)O1,*C=C,*OC,-0.00474,0.14954
589,COC1OS(=O)OC1OC,*C1OS(=O)OC1*,*OC,*OC,-0.00474,0.17107
590,C(=O)OCC(=O)OC,*COC(*)=O,*,*C(=O)OC,-0.00474,0.18167
591,COC1CCS(=O)OC1OC,*C1CCS(=O)OC1*,*OC,*OC,-0.00475,0.15305
592,COC(=O)OC(C)Cl,*C(*)C,*OC(=O)OC,*Cl,-0.00475,0.18166
593,C(C)C(F)(F)F,*C(*)C,*,*C(F)(F)F,-0.00477,0.21621
594,C#CC1C(C=C)CCOS1=O,*C1CCOS(=O)C1*,*C#C,*C=C,-0.00478,0.15248
595,CCCC1C(F)CCOS1=O,*C1CCOS(=O)C1*,*CCC,*F,-0.00478,0.15619
596,COCOC1COS(=O)CC1F,*C1COS(=O)CC1*,*F,*OCOC,-0.00478,0.16295
