No,SMILES,Skeletons,FunctionalGroups1,FunctionalGroups2,LUMOs,Chemical_Hardness
11548,C[Si](C)(C)C1CC(Br)C(=O)OC1=O,*C1CC(*)C(=O)OC1=O,*Br,*[Si](C)(C)C,-0.02850 ,0.16358 
11549,CCCC1CC(Br)C(=O)OC1=O,*C1CC(*)C(=O)OC1=O,*Br,*CCC,-0.03697 ,0.16242 
11550,CC(=O)NC1CC(Br)C(=O)OC1=O,*C1CC(*)C(=O)OC1=O,*Br,*NC(C)=O,-0.03589 ,0.15721 
11551,C#CC1CC(Br)C(=O)OC1=O,*C1CC(*)C(=O)OC1=O,*Br,*C#C,-0.03625 ,0.16116 
11552,COC(=O)C=CC1CC(Br)C(=O)OC1=O,*C1CC(*)C(=O)OC1=O,*Br,*C=CC(=O)OC,-0.04414 ,0.15427 
11553,O=C1OC(=O)C(c2cccs2)CC1c1ccccc1,*C1CC(*)C(=O)OC1=O,*c1ccccc1,*c1cccs1,-0.01443 ,0.14152 
11554,O=C1OC(=O)C(C(F)(F)F)CC1c1ccccc1,*C1CC(*)C(=O)OC1=O,*c1ccccc1,*C(F)(F)F,-0.02137 ,0.15535 
11555,C[Si](C)(C)C1CC(c2ccccc2)C(=O)OC1=O,*C1CC(*)C(=O)OC1=O,*c1ccccc1,*[Si](C)(C)C,-0.01667 ,0.14745 
11556,CCCC1CC(c2ccccc2)C(=O)OC1=O,*C1CC(*)C(=O)OC1=O,*c1ccccc1,*CCC,-0.01677 ,0.14932 
11557,CC(=O)NC1CC(c2ccccc2)C(=O)OC1=O,*C1CC(*)C(=O)OC1=O,*c1ccccc1,*NC(C)=O,-0.01290 ,0.15167 
11558,C#CC1CC(c2ccccc2)C(=O)OC1=O,*C1CC(*)C(=O)OC1=O,*c1ccccc1,*C#C,-0.01471 ,0.15141 
11559,COC(=O)C=CC1CC(c2ccccc2)C(=O)OC1=O,*C1CC(*)C(=O)OC1=O,*c1ccccc1,*C=CC(=O)OC,-0.03670 ,0.13802 
11560,O=C1OC(=O)C(C(F)(F)F)CC1c1cccs1,*C1CC(*)C(=O)OC1=O,*c1cccs1,*C(F)(F)F,-0.02365 ,0.14766 
11561,C[Si](C)(C)C1CC(c2cccs2)C(=O)OC1=O,*C1CC(*)C(=O)OC1=O,*c1cccs1,*[Si](C)(C)C,-0.01617 ,0.14043 
11562,CCCC1CC(c2cccs2)C(=O)OC1=O,*C1CC(*)C(=O)OC1=O,*c1cccs1,*CCC,-0.01680 ,0.14175 
11563,CC(=O)NC1CC(c2cccs2)C(=O)OC1=O,*C1CC(*)C(=O)OC1=O,*c1cccs1,*NC(C)=O,-0.01329 ,0.14502 
11564,C#CC1CC(c2cccs2)C(=O)OC1=O,*C1CC(*)C(=O)OC1=O,*c1cccs1,*C#C,-0.01376 ,0.14421 
11565,COC(=O)C=CC1CC(c2cccs2)C(=O)OC1=O,*C1CC(*)C(=O)OC1=O,*c1cccs1,*C=CC(=O)OC,-0.03739 ,0.13104 
11566,C[Si](C)(C)C1CC(C(F)(F)F)C(=O)OC1=O,*C1CC(*)C(=O)OC1=O,*C(F)(F)F,*[Si](C)(C)C,-0.02074 ,0.17348 
11567,CCCC1CC(C(F)(F)F)C(=O)OC1=O,*C1CC(*)C(=O)OC1=O,*C(F)(F)F,*CCC,-0.02199 ,0.17842 
11568,CC(=O)NC1CC(C(F)(F)F)C(=O)OC1=O,*C1CC(*)C(=O)OC1=O,*C(F)(F)F,*NC(C)=O,-0.02706 ,0.16534 
11569,C#CC1CC(C(F)(F)F)C(=O)OC1=O,*C1CC(*)C(=O)OC1=O,*C(F)(F)F,*C#C,-0.02343 ,0.17297 
11570,COC(=O)C=CC1CC(C(F)(F)F)C(=O)OC1=O,*C1CC(*)C(=O)OC1=O,*C(F)(F)F,*C=CC(=O)OC,-0.04520 ,0.16078 
11571,CCCC1CC([Si](C)(C)C)C(=O)OC1=O,*C1CC(*)C(=O)OC1=O,*[Si](C)(C)C,*CCC,-0.01743 ,0.16705 
11572,CC(=O)NC1CC([Si](C)(C)C)C(=O)OC1=O,*C1CC(*)C(=O)OC1=O,*[Si](C)(C)C,*NC(C)=O,-0.01428 ,0.16219 
11573,C#CC1CC([Si](C)(C)C)C(=O)OC1=O,*C1CC(*)C(=O)OC1=O,*[Si](C)(C)C,*C#C,-0.01667 ,0.16530 
11574,COC(=O)C=CC1CC([Si](C)(C)C)C(=O)OC1=O,*C1CC(*)C(=O)OC1=O,*[Si](C)(C)C,*C=CC(=O)OC,-0.03321 ,0.15548 
11575,CCCC1CC(NC(C)=O)C(=O)OC1=O,*C1CC(*)C(=O)OC1=O,*CCC,*NC(C)=O,-0.01219 ,0.16625 
11576,C#CC1CC(CCC)C(=O)OC1=O,*C1CC(*)C(=O)OC1=O,*CCC,*C#C,-0.01501 ,0.16944 
11577,CCCC1CC(C=CC(=O)OC)C(=O)OC1=O,*C1CC(*)C(=O)OC1=O,*CCC,*C=CC(=O)OC,-0.03508 ,0.15952 
11578,C#CC1CC(NC(C)=O)C(=O)OC1=O,*C1CC(*)C(=O)OC1=O,*NC(C)=O,*C#C,-0.01680 ,0.16310 
11579,COC(=O)C=CC1CC(NC(C)=O)C(=O)OC1=O,*C1CC(*)C(=O)OC1=O,*NC(C)=O,*C=CC(=O)OC,-0.03813 ,0.14992 
11580,C#CC1CC(C=CC(=O)OC)C(=O)OC1=O,*C1CC(*)C(=O)OC1=O,*C#C,*C=CC(=O)OC,-0.02995 ,0.16204 
11581,C1OS(=O)(=O)CS(=O)(=O)O1,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*,*,-0.01423 ,0.20314 
11582,C1S(=O)(=O)OC(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OS1(=O)=O,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-0.02124 ,0.20687 
11583,C1S(=O)(=O)OC(C=C)OS1(=O)=O,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*,*C=C,-0.01521 ,0.17742 
11584,C1S(=O)(=O)OC(C)OS1(=O)=O,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*,*C,-0.01367 ,0.20086 
11585,C1S(=O)(=O)OC(CC=C)OS1(=O)=O,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*,*CC=C,-0.01334 ,0.16566 
11586,C1S(=O)(=O)OC(OC(C)=O)OS1(=O)=O,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*,*OC(C)=O,-0.01509 ,0.19234 
11587,C1S(=O)(=O)OC(OC)OS1(=O)=O,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*,*OC,-0.01246 ,0.19700 
11588,C1S(=O)(=O)OC(OCOC)OS1(=O)=O,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*,*OCOC,-0.01132 ,0.18767 
11589,C1S(=O)(=O)OC(OC(=O)OC)OS1(=O)=O,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*,*OC(=O)OC,-0.01381 ,0.20122 
11590,C1S(=O)(=O)OC(C(=O)OC)OS1(=O)=O,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*,*C(=O)OC,-0.01939 ,0.18267 
11591,C1S(=O)(=O)OC(C#N)OS1(=O)=O,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*,*C#N,-0.02569 ,0.20570 
11592,C1S(=O)(=O)OC(N=C=O)OS1(=O)=O,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*,*N=C=O,-0.02036 ,0.19477 
11593,C1S(=O)(=O)OC(F)OS1(=O)=O,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*,*F,-0.01898 ,0.20633 
11594,C1S(=O)(=O)OC(Cl)OS1(=O)=O,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*,*Cl,-0.01832 ,0.20060 
11595,C1S(=O)(=O)OC(Br)OS1(=O)=O,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*,*Br,-0.02683 ,0.18052 
11596,C1S(=O)(=O)OC(c2ccccc2)OS1(=O)=O,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*,*c1ccccc1,-0.01731 ,0.15743 
11597,C1S(=O)(=O)OC(c2cccs2)OS1(=O)=O,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*,*c1cccs1,-0.02603 ,0.14854 
11598,C1S(=O)(=O)OC(C(F)(F)F)OS1(=O)=O,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*,*C(F)(F)F,-0.02032 ,0.20686 
11599,C1S(=O)(=O)OC([Si](C)(C)C)OS1(=O)=O,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*,*[Si](C)(C)C,-0.01561 ,0.18290 
11600,C1S(=O)(=O)OC(CCC)OS1(=O)=O,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*,*CCC,-0.01189 ,0.20061 
11601,C1S(=O)(=O)OC(NC(C)=O)OS1(=O)=O,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*,*NC(C)=O,-0.02145 ,0.17596 
11602,C1S(=O)(=O)OC(C#C)OS1(=O)=O,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*,*C#C,-0.01520 ,0.18728 
11603,C1S(=O)(=O)OC(C=CC(=O)OC)OS1(=O)=O,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*,*C=CC(=O)OC,-0.05926 ,0.16034 
11604,C1OS(=O)(=O)C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)S(=O)(=O)O1,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*,-0.01702 ,0.20707 
11605,O=S1(=O)OC(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OS(=O)(=O)C1C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-0.02406 ,0.20961 
11606,C=CC1OS(=O)(=O)C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)S(=O)(=O)O1,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*C=C,-0.01892 ,0.17912 
11607,CC1OS(=O)(=O)C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)S(=O)(=O)O1,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*C,-0.01706 ,0.20456 
11608,C=CCC1OS(=O)(=O)C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)S(=O)(=O)O1,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*CC=C,-0.01607 ,0.16734 
11609,CC(=O)OC1OS(=O)(=O)C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)S(=O)(=O)O1,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*OC(C)=O,-0.01761 ,0.19441 
11610,COC1OS(=O)(=O)C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)S(=O)(=O)O1,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*OC,-0.01562 ,0.19954 
11611,COCOC1OS(=O)(=O)C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)S(=O)(=O)O1,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*OCOC,-0.01369 ,0.18977 
11612,COC(=O)OC1OS(=O)(=O)C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)S(=O)(=O)O1,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*OC(=O)OC,-0.01545 ,0.20380 
11613,COC(=O)C1OS(=O)(=O)C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)S(=O)(=O)O1,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*C(=O)OC,-0.02349 ,0.18448 
11614,N#CC1OS(=O)(=O)C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)S(=O)(=O)O1,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*C#N,-0.04003 ,0.20241 
11615,O=C=NC1OS(=O)(=O)C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)S(=O)(=O)O1,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*N=C=O,-0.02214 ,0.19790 
11616,O=S1(=O)OC(F)OS(=O)(=O)C1C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*F,-0.02229 ,0.20953 
11617,O=S1(=O)OC(Cl)OS(=O)(=O)C1C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*Cl,-0.02139 ,0.20316 
11618,O=S1(=O)OC(Br)OS(=O)(=O)C1C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*Br,-0.03431 ,0.18028 
11619,O=S1(=O)OC(c2ccccc2)OS(=O)(=O)C1C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*c1ccccc1,-0.02168 ,0.15792 
11620,O=S1(=O)OC(c2cccs2)OS(=O)(=O)C1C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*c1cccs1,-0.02631 ,0.14938 
11621,O=S1(=O)OC(C(F)(F)F)OS(=O)(=O)C1C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*C(F)(F)F,-0.02407 ,0.20969 
11622,C[Si](C)(C)C1OS(=O)(=O)C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)S(=O)(=O)O1,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*[Si](C)(C)C,-0.01937 ,0.18499 
11623,CCCC1OS(=O)(=O)C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)S(=O)(=O)O1,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*CCC,-0.01513 ,0.20358 
11624,CC(=O)NC1OS(=O)(=O)C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)S(=O)(=O)O1,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*NC(C)=O,-0.02502 ,0.17765 
11625,C#CC1OS(=O)(=O)C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)S(=O)(=O)O1,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*C#C,-0.01863 ,0.18898 
11626,COC(=O)C=CC1OS(=O)(=O)C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)S(=O)(=O)O1,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*C=CC(=O)OC,-0.06701 ,0.15986 
11627,C1OS(=O)(=O)C(C=C)S(=O)(=O)O1,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*C=C,*,-0.03009 ,0.16963 
11628,C=CC1S(=O)(=O)OC(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OS1(=O)=O,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*C=C,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-0.04235 ,0.16908 
11629,C=CC1OS(=O)(=O)C(C=C)S(=O)(=O)O1,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*C=C,*C=C,-0.02781 ,0.16837 
11630,C=CC1S(=O)(=O)OC(C)OS1(=O)=O,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*C=C,*C,-0.02573 ,0.16992 
11631,C=CC1S(=O)(=O)OC(CC=C)OS1(=O)=O,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*C=C,*CC=C,-0.02548 ,0.15818 
11632,C=CC1S(=O)(=O)OC(OC(C)=O)OS1(=O)=O,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*C=C,*OC(C)=O,-0.02982 ,0.16996 
11633,C=CC1S(=O)(=O)OC(OC)OS1(=O)=O,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*C=C,*OC,-0.02744 ,0.17019 
11634,C=CC1S(=O)(=O)OC(OCOC)OS1(=O)=O,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*C=C,*OCOC,-0.02631 ,0.17015 
11635,C=CC1S(=O)(=O)OC(OC(=O)OC)OS1(=O)=O,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*C=C,*OC(=O)OC,-0.03033 ,0.17007 
11636,C=CC1S(=O)(=O)OC(C(=O)OC)OS1(=O)=O,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*C=C,*C(=O)OC,-0.03035 ,0.16881 
11637,C=CC1S(=O)(=O)OC(C#N)OS1(=O)=O,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*C=C,*C#N,-0.04737 ,0.16766 
11638,C=CC1S(=O)(=O)OC(N=C=O)OS1(=O)=O,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*C=C,*N=C=O,-0.03554 ,0.16937 
11639,C=CC1S(=O)(=O)OC(F)OS1(=O)=O,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*C=C,*F,-0.03721 ,0.17034 
11640,C=CC1S(=O)(=O)OC(Cl)OS1(=O)=O,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*C=C,*Cl,-0.03683 ,0.16946 
11641,C=CC1S(=O)(=O)OC(Br)OS1(=O)=O,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*C=C,*Br,-0.03681 ,0.16815 
11642,C=CC1S(=O)(=O)OC(c2ccccc2)OS1(=O)=O,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*C=C,*c1ccccc1,-0.02663 ,0.15149 
11643,C=CC1S(=O)(=O)OC(c2cccs2)OS1(=O)=O,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*C=C,*c1cccs1,-0.03215 ,0.14388 
11644,C=CC1S(=O)(=O)OC(C(F)(F)F)OS1(=O)=O,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*C=C,*C(F)(F)F,-0.04081 ,0.16941 
11645,C=CC1S(=O)(=O)OC([Si](C)(C)C)OS1(=O)=O,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*C=C,*[Si](C)(C)C,-0.02336 ,0.16907 
11646,C=CC1S(=O)(=O)OC(CCC)OS1(=O)=O,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*C=C,*CCC,-0.02464 ,0.16983 
11647,C=CC1S(=O)(=O)OC(NC(C)=O)OS1(=O)=O,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*C=C,*NC(C)=O,-0.02779 ,0.16849 
11648,C#CC1OS(=O)(=O)C(C=C)S(=O)(=O)O1,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*C=C,*C#C,-0.03335 ,0.16776 
11649,C=CC1S(=O)(=O)OC(C=CC(=O)OC)OS1(=O)=O,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*C=C,*C=CC(=O)OC,-0.05700 ,0.15055 
11650,C1OS(=O)(=O)C(C)S(=O)(=O)O1,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*C,*,-0.01295 ,0.19880 
11651,CC1S(=O)(=O)OC(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OS1(=O)=O,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*C,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-0.02014 ,0.20217 
11652,C=CC1OS(=O)(=O)C(C)S(=O)(=O)O1,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*C,*C=C,-0.01294 ,0.17721 
11653,CC1OS(=O)(=O)C(C)S(=O)(=O)O1,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*C,*C,-0.01202 ,0.19675 
11654,C=CCC1OS(=O)(=O)C(C)S(=O)(=O)O1,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*C,*CC=C,-0.01208 ,0.16518 
11655,CC1S(=O)(=O)OC(OC(C)=O)OS1(=O)=O,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*C,*OC(C)=O,-0.01352 ,0.19181 
11656,CC1S(=O)(=O)OC(OC)OS1(=O)=O,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*C,*OC,-0.01162 ,0.19530 
11657,CC1S(=O)(=O)OC(OCOC)OS1(=O)=O,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*C,*OCOC,-0.01055 ,0.18691 
11658,CC1S(=O)(=O)OC(OC(=O)OC)OS1(=O)=O,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*C,*OC(=O)OC,-0.01275 ,0.19896 
11659,CC1S(=O)(=O)OC(C(=O)OC)OS1(=O)=O,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*C,*C(=O)OC,-0.01713 ,0.18217 
11660,CC1S(=O)(=O)OC(C#N)OS1(=O)=O,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*C,*C#N,-0.02342 ,0.20150 
11661,CC1S(=O)(=O)OC(N=C=O)OS1(=O)=O,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*C,*N=C=O,-0.01810 ,0.19339 
11662,CC1S(=O)(=O)OC(F)OS1(=O)=O,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*C,*F,-0.01776 ,0.20164 
11663,CC1S(=O)(=O)OC(Cl)OS1(=O)=O,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*C,*Cl,-0.01709 ,0.19762 
11664,CC1S(=O)(=O)OC(Br)OS1(=O)=O,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*C,*Br,-0.02348 ,0.18067 
11665,CC1S(=O)(=O)OC(c2ccccc2)OS1(=O)=O,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*C,*c1ccccc1,-0.01525 ,0.15748 
11666,CC1S(=O)(=O)OC(c2cccs2)OS1(=O)=O,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*C,*c1cccs1,-0.02353 ,0.14865 
11667,CC1S(=O)(=O)OC(C(F)(F)F)OS1(=O)=O,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*C,*C(F)(F)F,-0.01922 ,0.20213 
11668,CC1S(=O)(=O)OC([Si](C)(C)C)OS1(=O)=O,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*C,*[Si](C)(C)C,-0.01418 ,0.18160 
11669,CC1S(=O)(=O)OC(CCC)OS1(=O)=O,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*C,*CCC,-0.01074 ,0.19642 
11670,CC1S(=O)(=O)OC(NC(C)=O)OS1(=O)=O,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*C,*NC(C)=O,-0.01946 ,0.17574 
11671,C#CC1OS(=O)(=O)C(C)S(=O)(=O)O1,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*C,*C#C,-0.01369 ,0.18664 
11672,CC1S(=O)(=O)OC(C=CC(=O)OC)OS1(=O)=O,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*C,*C=CC(=O)OC,-0.05660 ,0.16027 
11673,C1OS(=O)(=O)C(CC=C)S(=O)(=O)O1,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*CC=C,*,-0.00942 ,0.17068 
11674,C=CCC1S(=O)(=O)OC(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OS1(=O)=O,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*CC=C,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-0.01518 ,0.17201 
11675,C=CC1OS(=O)(=O)C(CC=C)S(=O)(=O)O1,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*CC=C,*C=C,-0.01110 ,0.16897 
11676,C=CCC1S(=O)(=O)OC(C)OS1(=O)=O,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*CC=C,*C,-0.00959 ,0.16931 
11677,C=CCC1OS(=O)(=O)C(CC=C)S(=O)(=O)O1,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*CC=C,*CC=C,-0.00952 ,0.16621 
11678,C=CCC1S(=O)(=O)OC(OC(C)=O)OS1(=O)=O,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*CC=C,*OC(C)=O,-0.01103 ,0.17027 
11679,C=CCC1S(=O)(=O)OC(OC)OS1(=O)=O,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*CC=C,*OC,-0.00842 ,0.17086 
11680,C=CCC1S(=O)(=O)OC(OCOC)OS1(=O)=O,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*CC=C,*OCOC,-0.00752 ,0.17079 
11681,C=CCC1S(=O)(=O)OC(OC(=O)OC)OS1(=O)=O,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*CC=C,*OC(=O)OC,-0.00941 ,0.17130 
11682,C=CCC1S(=O)(=O)OC(C(=O)OC)OS1(=O)=O,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*CC=C,*C(=O)OC,-0.01542 ,0.16744 
11683,C=CCC1S(=O)(=O)OC(C#N)OS1(=O)=O,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*CC=C,*C#N,-0.02216 ,0.16950 
11684,C=CCC1S(=O)(=O)OC(N=C=O)OS1(=O)=O,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*CC=C,*N=C=O,-0.01453 ,0.17057 
11685,C=CCC1S(=O)(=O)OC(F)OS1(=O)=O,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*CC=C,*F,-0.01285 ,0.17239 
11686,C=CCC1S(=O)(=O)OC(Cl)OS1(=O)=O,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*CC=C,*Cl,-0.01232 ,0.17206 
